tournament,bracket,team1name,team2name,team1wins,team2wins,time
BB3,KO,Pigeon Rats,Queen's Revenge,3,0,2018-10-21T18:06:46-0500
BB3,KO,Avatar Boi,DAD REACTS ONLY,2,3,2018-10-21T18:14:15-0500
BB3,KO,Nice~Heaven,lil chomp,3,0,2018-10-21T17:55:17-0500
BB3,KO,4+1,wow,2,3,2018-10-21T17:55:20-0500
BB3,KO,Purple Reign,Beenix Rising,3,0,2018-10-21T17:44:20-0500
BB3,KO,Chomp Chomp,Higgins Boson,3,1,2018-10-21T19:17:33-0500
BB3,KO,Seattle BooperSonics,Rice 'n Bees,2,3,2018-10-21T18:25:39-0500
BB3,KO,Too Many Gummies,Pigeon Rats,1,3,2018-10-21T20:11:41-0500
BB3,KO,DAD REACTS ONLY,Nice~Heaven,0,3,2018-10-21T19:04:56-0500
BB3,KO,wow,Purple Reign,3,2,2018-10-21T18:44:25-0500
BB3,KO,Chomp Chomp,Rice 'n Bees,3,1,2018-10-21T19:38:47-0500
BB3,KO,[loud barking noises],Pigeon Rats,3,1,2018-10-21T20:32:20-0500
BB3,KO,It Has Been,Nice~Heaven,0,3,2018-10-21T19:46:46-0500
BB3,KO,Bonus Nap,wow,2,3,2018-10-21T19:18:19-0500
BB3,KO,The Yung Knucks,Chomp Chomp,3,1,2018-10-21T20:18:54-0500
BB3,KO,[loud barking noises],Nice~Heaven,0,3,2018-10-21T21:00:56-0500
BB3,KO,wow,The Yung Knucks,0,3,2018-10-21T20:52:00-0500
BB3,KO,Some Side Cab Scrubs,Nice~Heaven,2,3,2018-10-21T21:14:56-0500
BB3,KO,Team Break,The Yung Knucks,0,3,2018-10-21T21:08:23-0500
BB3,KO,Nice~Heaven,The Yung Knucks,0,3,2018-10-21T21:56:03-0500
BB3,KO,MINDFREAK,The Yung Knucks,3,2,2018-10-21T22:42:11-0500
BB3,KO,CLEAN,MINDFREAK,4,3,2018-10-21T23:31:04-0500
BB3,Pool1,Warp World,Calamitibees,0,3,2018-10-20T12:43:08-0600
BB3,Pool1,lil chomp,Because I Got Hive,3,0,2018-10-20T12:43:08-0600
BB3,Pool1,DAD REACTS ONLY,Team Break,0,3,2018-10-20T12:43:08-0600
BB3,Pool1,Because I Got Hive,DAD REACTS ONLY,0,3,2018-10-20T12:43:08-0600
BB3,Pool1,Team Break,Warp World,3,0,2018-10-20T12:43:08-0600
BB3,Pool1,Calamitibees,lil chomp,0,3,2018-10-20T12:43:08-0600
BB3,Pool1,Team Break,Because I Got Hive,3,0,2018-10-20T12:43:08-0600
BB3,Pool1,DAD REACTS ONLY,Calamitibees,3,0,2018-10-20T12:43:08-0600
BB3,Pool1,Warp World,lil chomp,0,3,2018-10-20T12:43:08-0600
BB3,Pool1,lil chomp,DAD REACTS ONLY,1,2,2018-10-20T12:43:09-0600
BB3,Pool1,Calamitibees,Team Break,0,3,2018-10-20T12:43:09-0600
BB3,Pool1,Because I Got Hive,Warp World,3,0,2018-10-20T12:43:09-0600
BB3,Pool1,Team Break,lil chomp,3,0,2018-10-20T12:43:09-0600
BB3,Pool1,Warp World,DAD REACTS ONLY,0,3,2018-10-20T12:43:09-0600
BB3,Pool1,Because I Got Hive,Calamitibees,1,2,2018-10-20T12:43:09-0600
BB3,Pool2,SEA-MIN,4+1,0,3,2018-10-20T18:17:45-0400
BB3,Pool2,Berry Pickers Union,The Yung Knucks,0,3,2018-10-20T18:17:45-0400
BB3,Pool2,Queen's Revenge,Bourgeois Bees,2,1,2018-10-20T18:17:45-0400
BB3,Pool2,The Yung Knucks,Queen's Revenge,3,0,2018-10-20T18:17:45-0400
BB3,Pool2,Bourgeois Bees,SEA-MIN,0,3,2018-10-20T18:17:45-0400
BB3,Pool2,4+1,Berry Pickers Union,3,0,2018-10-20T18:17:45-0400
BB3,Pool2,Bourgeois Bees,The Yung Knucks,0,3,2018-10-20T18:17:45-0400
BB3,Pool2,Queen's Revenge,4+1,1,2,2018-10-20T18:17:45-0400
BB3,Pool2,SEA-MIN,Berry Pickers Union,3,0,2018-10-20T18:17:45-0400
BB3,Pool2,Berry Pickers Union,Queen's Revenge,0,3,2018-10-20T18:17:45-0400
BB3,Pool2,4+1,Bourgeois Bees,3,0,2018-10-20T18:17:45-0400
BB3,Pool2,The Yung Knucks,SEA-MIN,3,0,2018-10-20T18:17:45-0400
BB3,Pool2,Bourgeois Bees,Berry Pickers Union,3,0,2018-10-20T18:17:45-0400
BB3,Pool2,SEA-MIN,Queen's Revenge,0,3,2018-10-20T18:17:45-0400
BB3,Pool2,The Yung Knucks,4+1,1,2,2018-10-20T18:17:45-0400
BB3,Pool3,DeathQueen,Ginyu Force,3,0,2018-10-20T21:45:27-0400
BB3,Pool3,Flappers & The Dapper Tappers,Some Side Cab Scrubs,1,2,2018-10-20T21:45:27-0400
BB3,Pool3,MINDFREAK,Hot Dish,3,0,2018-10-20T21:45:27-0400
BB3,Pool3,Some Side Cab Scrubs,MINDFREAK,1,2,2018-10-20T21:45:27-0400
BB3,Pool3,Hot Dish,DeathQueen,0,3,2018-10-20T21:45:27-0400
BB3,Pool3,Ginyu Force,Flappers & The Dapper Tappers,0,3,2018-10-20T21:45:27-0400
BB3,Pool3,Hot Dish,Some Side Cab Scrubs,0,3,2018-10-20T21:45:27-0400
BB3,Pool3,MINDFREAK,Ginyu Force,3,0,2018-10-20T21:45:27-0400
BB3,Pool3,DeathQueen,Flappers & The Dapper Tappers,0,3,2018-10-20T21:45:27-0400
BB3,Pool3,Flappers & The Dapper Tappers,MINDFREAK,0,3,2018-10-20T21:45:27-0400
BB3,Pool3,Ginyu Force,Hot Dish,3,0,2018-10-20T21:45:27-0400
BB3,Pool3,Some Side Cab Scrubs,DeathQueen,3,0,2018-10-20T21:45:27-0400
BB3,Pool3,Hot Dish,Flappers & The Dapper Tappers,0,3,2018-10-20T21:45:27-0400
BB3,Pool3,DeathQueen,MINDFREAK,0,3,2018-10-20T21:45:27-0400
BB3,Pool3,Some Side Cab Scrubs,Ginyu Force,3,0,2018-10-20T21:45:27-0400
BB3,Pool4,WooGoo,Happy New Year,0,3,2018-10-20T13:49:37-0400
BB3,Pool4,CLEAN,It's Pronounced GIF,3,0,2018-10-20T13:49:37-0400
BB3,Pool4,BERRIES ARE A CHOKING HAZARD,Seattle BooperSonics,0,3,2018-10-20T13:49:37-0400
BB3,Pool4,It's Pronounced GIF,BERRIES ARE A CHOKING HAZARD,0,3,2018-10-20T13:49:37-0400
BB3,Pool4,Seattle BooperSonics,WooGoo,3,0,2018-10-20T13:49:37-0400
BB3,Pool4,Happy New Year,CLEAN,3,0,2018-10-20T13:49:37-0400
BB3,Pool4,Seattle BooperSonics,It's Pronounced GIF,3,0,2018-10-20T13:49:37-0400
BB3,Pool4,BERRIES ARE A CHOKING HAZARD,Happy New Year,0,3,2018-10-20T13:49:37-0400
BB3,Pool4,WooGoo,CLEAN,0,3,2018-10-20T13:49:37-0400
BB3,Pool4,CLEAN,BERRIES ARE A CHOKING HAZARD,3,0,2018-10-20T13:49:37-0400
BB3,Pool4,Happy New Year,Seattle BooperSonics,0,3,2018-10-20T13:49:37-0400
BB3,Pool4,It's Pronounced GIF,WooGoo,2,1,2018-10-20T13:49:37-0400
BB3,Pool4,Seattle BooperSonics,CLEAN,0,3,2018-10-20T13:49:37-0400
BB3,Pool4,WooGoo,BERRIES ARE A CHOKING HAZARD,1,2,2018-10-20T13:49:37-0400
BB3,Pool4,It's Pronounced GIF,Happy New Year,0,3,2018-10-20T13:49:37-0400
BB3,Pool5,Lakes On Mars,Too Many Gummies,0,3,2018-10-21T03:58:01+0700
BB3,Pool5,Show Me Your Boops,Bonus Nap,0,3,2018-10-21T03:58:01+0700
BB3,Pool5,How Do I Shoot?,TOXIC,2,1,2018-10-21T03:58:01+0700
BB3,Pool5,Bonus Nap,How Do I Shoot?,3,0,2018-10-21T03:58:01+0700
BB3,Pool5,TOXIC,Lakes On Mars,2,1,2018-10-21T03:58:01+0700
BB3,Pool5,Too Many Gummies,Show Me Your Boops,3,0,2018-10-21T03:58:01+0700
BB3,Pool5,TOXIC,Bonus Nap,0,3,2018-10-21T03:58:01+0700
BB3,Pool5,How Do I Shoot?,Too Many Gummies,0,3,2018-10-21T03:58:01+0700
BB3,Pool5,Lakes On Mars,Show Me Your Boops,3,0,2018-10-21T03:58:01+0700
BB3,Pool5,Show Me Your Boops,How Do I Shoot?,2,1,2018-10-21T03:58:01+0700
BB3,Pool5,Too Many Gummies,TOXIC,1,2,2018-10-21T03:58:01+0700
BB3,Pool5,Bonus Nap,Lakes On Mars,3,0,2018-10-21T03:58:01+0700
BB3,Pool5,TOXIC,Show Me Your Boops,3,0,2018-10-21T03:58:01+0700
BB3,Pool5,Lakes On Mars,How Do I Shoot?,2,1,2018-10-21T03:58:01+0700
BB3,Pool5,Bonus Nap,Too Many Gummies,1,2,2018-10-21T03:58:01+0700
BB3,Pool6,NODEX,Bae Caught Me Drippin',0,3,2018-10-21T07:16:31+0700
BB3,Pool6,Higgins Boson,Bumbledore's Army,3,0,2018-10-21T07:16:31+0700
BB3,Pool6,[loud barking noises],The Flying Snails,3,0,2018-10-21T07:16:31+0700
BB3,Pool6,Bumbledore's Army,[loud barking noises],0,3,2018-10-21T07:16:31+0700
BB3,Pool6,The Flying Snails,NODEX,2,1,2018-10-21T07:16:31+0700
BB3,Pool6,Bae Caught Me Drippin',Higgins Boson,1,2,2018-10-21T07:16:31+0700
BB3,Pool6,The Flying Snails,Bumbledore's Army,1,2,2018-10-21T07:16:31+0700
BB3,Pool6,[loud barking noises],Bae Caught Me Drippin',2,1,2018-10-21T07:16:31+0700
BB3,Pool6,NODEX,Higgins Boson,0,3,2018-10-21T07:16:31+0700
BB3,Pool6,Higgins Boson,[loud barking noises],0,3,2018-10-21T07:16:31+0700
BB3,Pool6,Bae Caught Me Drippin',The Flying Snails,3,0,2018-10-21T07:16:31+0700
BB3,Pool6,Bumbledore's Army,NODEX,0,3,2018-10-21T07:16:31+0700
BB3,Pool6,The Flying Snails,Higgins Boson,0,3,2018-10-21T07:16:31+0700
BB3,Pool6,NODEX,[loud barking noises],0,3,2018-10-21T07:16:31+0700
BB3,Pool6,Bumbledore's Army,Bae Caught Me Drippin',0,3,2018-10-21T07:16:31+0700
BB3,Pool7,We Bees Nasty,Nice~Heaven,0,3,2018-10-20T14:32:30-0400
BB3,Pool7,Beenix Rising,PIZZA,3,0,2018-10-20T14:32:30-0400
BB3,Pool7,Pigeon Rats,Jupiter Rising,3,0,2018-10-20T14:32:30-0400
BB3,Pool7,PIZZA,Pigeon Rats,0,3,2018-10-20T14:32:30-0400
BB3,Pool7,Jupiter Rising,We Bees Nasty,3,0,2018-10-20T14:32:30-0400
BB3,Pool7,Nice~Heaven,Beenix Rising,3,0,2018-10-20T14:32:30-0400
BB3,Pool7,Jupiter Rising,PIZZA,2,1,2018-10-20T14:32:30-0400
BB3,Pool7,Pigeon Rats,Nice~Heaven,1,2,2018-10-20T14:32:30-0400
BB3,Pool7,We Bees Nasty,Beenix Rising,0,3,2018-10-20T14:32:30-0400
BB3,Pool7,Beenix Rising,Pigeon Rats,1,2,2018-10-20T14:32:30-0400
BB3,Pool7,Nice~Heaven,Jupiter Rising,3,0,2018-10-20T14:32:30-0400
BB3,Pool7,PIZZA,We Bees Nasty,3,0,2018-10-20T14:32:30-0400
BB3,Pool7,Jupiter Rising,Beenix Rising,1,2,2018-10-20T14:32:30-0400
BB3,Pool7,We Bees Nasty,Pigeon Rats,0,3,2018-10-20T14:32:30-0400
BB3,Pool7,PIZZA,Nice~Heaven,0,3,2018-10-20T14:32:30-0400
BB3,Pool8,Starship Enterhive,East Coast Snailers,1,2,2018-10-20T17:01:28-0400
BB3,Pool8,Berry'd Treasure,Chomp Chomp,0,3,2018-10-20T17:01:28-0400
BB3,Pool8,Purple Reign,Dayzed and Confused,3,0,2018-10-20T17:01:29-0400
BB3,Pool8,Chomp Chomp,Purple Reign,1,2,2018-10-20T17:01:29-0400
BB3,Pool8,Dayzed and Confused,Starship Enterhive,1,2,2018-10-20T17:01:29-0400
BB3,Pool8,East Coast Snailers,Berry'd Treasure,0,3,2018-10-20T17:01:29-0400
BB3,Pool8,Dayzed and Confused,Chomp Chomp,0,3,2018-10-20T17:01:29-0400
BB3,Pool8,Purple Reign,East Coast Snailers,1,2,2018-10-20T17:01:29-0400
BB3,Pool8,Starship Enterhive,Berry'd Treasure,1,2,2018-10-20T17:01:29-0400
BB3,Pool8,Berry'd Treasure,Purple Reign,0,3,2018-10-20T17:01:29-0400
BB3,Pool8,East Coast Snailers,Dayzed and Confused,3,0,2018-10-20T17:01:29-0400
BB3,Pool8,Chomp Chomp,Starship Enterhive,3,0,2018-10-20T17:01:29-0400
BB3,Pool8,Dayzed and Confused,Berry'd Treasure,0,3,2018-10-20T17:01:29-0400
BB3,Pool8,Starship Enterhive,Purple Reign,0,3,2018-10-20T17:01:29-0400
BB3,Pool8,Chomp Chomp,East Coast Snailers,3,0,2018-10-20T17:01:29-0400
BB3,Pool9,B-Team,Minnesota Mean,0,3,2018-10-20T14:03:13-0400
BB3,Pool9,Fleur de Bees,Hazard Phase,1,2,2018-10-20T14:03:13-0400
BB3,Pool9,Rice 'n Bees,Avatar Boi,1,2,2018-10-20T14:03:13-0400
BB3,Pool9,Hazard Phase,Rice 'n Bees,0,3,2018-10-20T14:03:13-0400
BB3,Pool9,Avatar Boi,B-Team,3,0,2018-10-20T14:03:13-0400
BB3,Pool9,Minnesota Mean,Fleur de Bees,3,0,2018-10-20T14:03:13-0400
BB3,Pool9,Avatar Boi,Hazard Phase,3,0,2018-10-20T14:03:13-0400
BB3,Pool9,Rice 'n Bees,Minnesota Mean,0,3,2018-10-20T14:03:13-0400
BB3,Pool9,B-Team,Fleur de Bees,0,3,2018-10-20T14:03:13-0400
BB3,Pool9,Fleur de Bees,Rice 'n Bees,0,3,2018-10-20T14:03:14-0400
BB3,Pool9,Minnesota Mean,Avatar Boi,1,2,2018-10-20T14:03:14-0400
BB3,Pool9,Hazard Phase,B-Team,3,0,2018-10-20T14:03:14-0400
BB3,Pool9,Avatar Boi,Fleur de Bees,3,0,2018-10-20T14:03:14-0400
BB3,Pool9,B-Team,Rice 'n Bees,0,3,2018-10-20T14:03:14-0400
BB3,Pool9,Hazard Phase,Minnesota Mean,0,3,2018-10-20T14:03:14-0400
BB3,Pool10,Day All Night,Hive of the Mantis,0,3,2018-10-20T17:57:23-0300
BB3,Pool10,wow,How I Met Your Hover,3,0,2018-10-20T17:57:23-0300
BB3,Pool10,BeeDeeOhNo,It Has Been,0,3,2018-10-20T17:57:23-0300
BB3,Pool10,How I Met Your Hover,BeeDeeOhNo,2,1,2018-10-20T17:57:23-0300
BB3,Pool10,It Has Been,Day All Night,3,0,2018-10-20T17:57:23-0300
BB3,Pool10,Hive of the Mantis,wow,2,1,2018-10-20T17:57:23-0300
BB3,Pool10,It Has Been,How I Met Your Hover,3,0,2018-10-20T17:57:23-0300
BB3,Pool10,BeeDeeOhNo,Hive of the Mantis,1,2,2018-10-20T17:57:23-0300
BB3,Pool10,Day All Night,wow,1,2,2018-10-20T17:57:23-0300
BB3,Pool10,wow,BeeDeeOhNo,3,0,2018-10-20T17:57:23-0300
BB3,Pool10,Hive of the Mantis,It Has Been,0,3,2018-10-20T17:57:23-0300
BB3,Pool10,How I Met Your Hover,Day All Night,1,2,2018-10-20T17:57:23-0300
BB3,Pool10,It Has Been,wow,1,2,2018-10-20T17:57:23-0300
BB3,Pool10,Day All Night,BeeDeeOhNo,3,0,2018-10-20T17:57:23-0300
BB3,Pool10,How I Met Your Hover,Hive of the Mantis,0,3,2018-10-20T17:57:23-0300
BB3,WC,Bumbledore's Army,Show Me Your Boops,3,1,2018-10-21T12:45:50-0400
BB3,WC,Starship Enterhive,Hot Dish,3,1,2018-10-21T12:45:50-0400
BB3,WC,How I Met Your Hover,Berry Pickers Union,3,0,2018-10-21T12:45:50-0400
BB3,WC,Ginyu Force,Warp World,3,0,2018-10-21T12:45:50-0400
BB3,WC,WooGoo,BeeDeeOhNo,3,1,2018-10-21T12:45:50-0400
BB3,WC,PIZZA,B-Team,3,0,2018-10-21T12:45:50-0400
BB3,WC,It's Pronounced GIF,Dayzed and Confused,0,3,2018-10-21T12:45:50-0400
BB3,WC,The Flying Snails,We Bees Nasty,3,0,2018-10-21T12:45:50-0400
BB3,WC,Happy New Year,Bumbledore's Army,3,0,2018-10-21T14:37:43-0400
BB3,WC,Day All Night,Calamitibees,3,0,2018-10-21T12:45:50-0400
BB3,WC,Queen's Revenge,Starship Enterhive,3,0,2018-10-21T14:50:47-0400
BB3,WC,TOXIC,How Do I Shoot?,2,3,2018-10-21T12:45:50-0400
BB3,WC,Rice 'n Bees,How I Met Your Hover,3,2,2018-10-21T14:21:44-0400
BB3,WC,Jupiter Rising,Hazard Phase,3,0,2018-10-21T12:45:50-0400
BB3,WC,Hive of the Mantis,Ginyu Force,3,0,2018-10-21T14:04:34-0400
BB3,WC,SEA-MIN,Bourgeois Bees,2,3,2018-10-21T12:45:50-0400
BB3,WC,Bae Caught Me Drippin',WooGoo,3,0,2018-10-21T14:30:00-0400
BB3,WC,DeathQueen,Because I Got Hive,3,1,2018-10-21T12:45:50-0400
BB3,WC,Beenix Rising,PIZZA,3,0,2018-10-21T14:35:27-0400
BB3,WC,Berry'd Treasure,NODEX,3,2,2018-10-21T12:45:50-0400
BB3,WC,lil chomp,Dayzed and Confused,3,0,2018-10-21T14:38:31-0400
BB3,WC,Lakes On Mars,BERRIES ARE A CHOKING HAZARD,3,1,2018-10-21T12:45:50-0400
BB3,WC,Flappers & The Dapper Tappers,The Flying Snails,3,1,2018-10-21T14:45:19-0400
BB3,WC,East Coast Snailers,Fleur de Bees,3,0,2018-10-21T12:45:50-0400
BB3,WC,Happy New Year,Day All Night,3,0,2018-10-21T15:50:41-0400
BB3,WC,Queen's Revenge,How Do I Shoot?,3,0,2018-10-21T15:59:29-0400
BB3,WC,Rice 'n Bees,Jupiter Rising,3,0,2018-10-21T15:35:07-0400
BB3,WC,Hive of the Mantis,Bourgeois Bees,2,3,2018-10-21T15:53:56-0400
BB3,WC,Bae Caught Me Drippin',DeathQueen,3,2,2018-10-21T15:16:51-0400
BB3,WC,Beenix Rising,Berry'd Treasure,3,1,2018-10-21T15:24:56-0400
BB3,WC,lil chomp,Lakes On Mars,3,0,2018-10-21T16:05:13-0400
BB3,WC,Flappers & The Dapper Tappers,East Coast Snailers,3,0,2018-10-21T16:36:59-0400
BB3,WC,Happy New Year,Queen's Revenge,2,3,2018-10-21T16:20:35-0400
BB3,WC,Rice 'n Bees,Bourgeois Bees,3,1,2018-10-21T16:20:26-0400
BB3,WC,Bae Caught Me Drippin',Beenix Rising,0,3,2018-10-21T15:58:14-0400
BB3,WC,lil chomp,Flappers & The Dapper Tappers,3,1,2018-10-21T17:09:24-0400
